epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8188.16,0.39681,0.22809,0.8075,0.98505,0.9654,0.99187,0.9453,0.32747,0.18224,0.79234,0.005842,0.005842,0.005842
44,8383.22,0.3972,0.2274,0.80739,0.98505,0.96541,0.99184,0.94553,0.32674,0.18199,0.79221,0.005743,0.005743,0.005743
45,8577.05,0.39514,0.22621,0.80709,0.98453,0.96608,0.99199,0.94578,0.32624,0.18167,0.79213,0.005644,0.005644,0.005644
46,8772.16,0.39478,0.22621,0.8071,0.98484,0.9658,0.99193,0.94587,0.32586,0.18124,0.79209,0.005545,0.005545,0.005545
47,8966.48,0.39405,0.22468,0.80709,0.98419,0.96672,0.99192,0.94607,0.32523,0.18071,0.79196,0.005446,0.005446,0.005446
48,9160.45,0.39195,0.22442,0.8064,0.98412,0.9668,0.99188,0.94617,0.32481,0.18032,0.79192,0.005347,0.005347,0.005347
49,9366.95,0.39237,0.22436,0.80671,0.98456,0.96671,0.99194,0.94602,0.32478,0.18009,0.79197,0.005248,0.005248,0.005248
50,9560.78,0.39113,0.22271,0.80595,0.98448,0.96675,0.99194,0.94615,0.32441,0.17998,0.7919,0.005149,0.005149,0.005149
51,9754.33,0.38816,0.22158,0.8054,0.98448,0.96669,0.99198,0.94626,0.32413,0.17991,0.79183,0.00505,0.00505,0.00505
52,9947.66,0.38794,0.2209,0.80582,0.98462,0.96672,0.99201,0.94665,0.32388,0.17954,0.7918,0.004951,0.004951,0.004951
53,10136.7,0.38536,0.21989,0.80543,0.98397,0.96721,0.99208,0.94688,0.3235,0.17937,0.79175,0.004852,0.004852,0.004852
54,10325.7,0.38624,0.22059,0.80574,0.98377,0.96748,0.99207,0.94695,0.32317,0.17917,0.79167,0.004753,0.004753,0.004753
55,10514.9,0.38542,0.21993,0.8055,0.98372,0.9676,0.99209,0.94698,0.32297,0.17884,0.79159,0.004654,0.004654,0.004654
56,10704.5,0.38388,0.21854,0.80551,0.98375,0.96734,0.9921,0.94714,0.32261,0.1788,0.7915,0.004555,0.004555,0.004555
57,10893.2,0.38228,0.21797,0.80486,0.98391,0.96743,0.99209,0.94723,0.3223,0.17865,0.79145,0.004456,0.004456,0.004456
58,11083.2,0.38159,0.21697,0.80385,0.98381,0.96749,0.99208,0.94732,0.32202,0.17844,0.79135,0.004357,0.004357,0.004357
59,11272.9,0.38116,0.21654,0.80437,0.9842,0.96713,0.99211,0.94737,0.3219,0.17838,0.79131,0.004258,0.004258,0.004258
60,11461.1,0.3799,0.21682,0.80368,0.98431,0.96708,0.99211,0.94745,0.32152,0.17826,0.79117,0.004159,0.004159,0.004159
61,11648.9,0.3787,0.2147,0.80451,0.98445,0.96708,0.99209,0.9475,0.32138,0.17825,0.79113,0.00406,0.00406,0.00406
62,11837.2,0.37707,0.2139,0.80375,0.98427,0.96721,0.99211,0.94766,0.32118,0.17802,0.7911,0.003961,0.003961,0.003961
63,12025.1,0.37754,0.21345,0.80363,0.98427,0.96733,0.99209,0.94766,0.32105,0.17796,0.79108,0.003862,0.003862,0.003862
64,12213.2,0.37604,0.21299,0.80359,0.98436,0.96719,0.9921,0.94765,0.32086,0.17801,0.79102,0.003763,0.003763,0.003763
65,12403,0.37531,0.21213,0.80341,0.98413,0.9674,0.9921,0.94784,0.32055,0.17784,0.79097,0.003664,0.003664,0.003664
66,12592.3,0.37535,0.21209,0.80328,0.98419,0.96746,0.99212,0.948,0.32035,0.17778,0.7909,0.003565,0.003565,0.003565
67,12780.9,0.37277,0.21039,0.80241,0.98429,0.96738,0.99214,0.94798,0.32007,0.17766,0.79084,0.003466,0.003466,0.003466
68,12969.3,0.37352,0.21094,0.80271,0.98413,0.96752,0.99212,0.94799,0.31997,0.17767,0.79082,0.003367,0.003367,0.003367
69,13158,0.37222,0.20989,0.80261,0.98418,0.96744,0.99215,0.94822,0.31976,0.17753,0.79078,0.003268,0.003268,0.003268
70,13347.2,0.37292,0.20988,0.80293,0.98425,0.96727,0.99215,0.94833,0.31954,0.17758,0.79071,0.003169,0.003169,0.003169
71,13537.7,0.37107,0.20898,0.80218,0.98439,0.96727,0.99217,0.94851,0.31928,0.17747,0.79065,0.00307,0.00307,0.00307
72,13726.3,0.3699,0.20799,0.80148,0.98446,0.96725,0.99218,0.9486,0.31922,0.17756,0.79062,0.002971,0.002971,0.002971
73,13916.9,0.36819,0.20694,0.80208,0.98462,0.96721,0.99219,0.94866,0.31895,0.17737,0.7906,0.002872,0.002872,0.002872
74,14107.1,0.36746,0.2068,0.80206,0.98455,0.96722,0.99221,0.94882,0.31882,0.17744,0.79058,0.002773,0.002773,0.002773
75,14296,0.36687,0.2059,0.80177,0.98452,0.96728,0.99222,0.94878,0.31865,0.17725,0.79054,0.002674,0.002674,0.002674
76,14501.9,0.36692,0.20558,0.80197,0.98475,0.9672,0.99223,0.94885,0.31849,0.17734,0.79048,0.002575,0.002575,0.002575
77,14708.6,0.36582,0.20504,0.80156,0.98476,0.96727,0.99225,0.94893,0.31842,0.17725,0.79046,0.002476,0.002476,0.002476
78,14931.9,0.36445,0.20394,0.80125,0.98476,0.9674,0.99229,0.94908,0.31823,0.17721,0.79044,0.002377,0.002377,0.002377
79,15141.6,0.36393,0.20361,0.80096,0.98495,0.96733,0.99229,0.94916,0.31801,0.17705,0.7904,0.002278,0.002278,0.002278
80,15366,0.36388,0.20356,0.8013,0.98494,0.96741,0.99225,0.94921,0.3179,0.17698,0.79037,0.002179,0.002179,0.002179
81,15581.6,0.36233,0.20222,0.80045,0.9849,0.96751,0.99228,0.94921,0.31775,0.1771,0.79036,0.00208,0.00208,0.00208
82,15800.4,0.36114,0.20191,0.80038,0.98492,0.96741,0.99228,0.9495,0.31754,0.17693,0.79031,0.001981,0.001981,0.001981
83,189.842,0.36586,0.20538,0.80227,0.98497,0.96737,0.9923,0.94945,0.31745,0.17684,0.7903,0.001882,0.001882,0.001882
84,370.014,0.36512,0.20338,0.80242,0.985,0.96735,0.99229,0.94932,0.31738,0.17677,0.79027,0.001783,0.001783,0.001783
85,551.028,0.36597,0.20335,0.80172,0.98502,0.96735,0.99228,0.94932,0.31734,0.17665,0.79026,0.001684,0.001684,0.001684
86,733.713,0.36421,0.20192,0.80144,0.98517,0.96735,0.99229,0.94928,0.31733,0.17655,0.79024,0.001585,0.001585,0.001585
87,914.993,0.36276,0.20084,0.80147,0.98522,0.96738,0.9923,0.94928,0.3173,0.17639,0.79024,0.001486,0.001486,0.001486
88,1095.67,0.36226,0.20074,0.80078,0.9852,0.9674,0.9923,0.94955,0.31723,0.17629,0.79023,0.001387,0.001387,0.001387
89,1276.27,0.36195,0.19995,0.80107,0.98528,0.96738,0.99231,0.9496,0.31715,0.17621,0.7902,0.001288,0.001288,0.001288
90,1456.18,0.3597,0.19903,0.80065,0.98533,0.96729,0.99232,0.94968,0.31712,0.17613,0.7902,0.001189,0.001189,0.001189
91,1662.85,0.34196,0.19113,0.79309,0.98529,0.96727,0.99232,0.94969,0.31701,0.17595,0.79019,0.00109,0.00109,0.00109
92,1841.41,0.33875,0.18982,0.79294,0.98531,0.96718,0.99232,0.9498,0.3169,0.17586,0.79018,0.000991,0.000991,0.000991
93,2020.92,0.33694,0.18804,0.79179,0.98534,0.96716,0.99232,0.94983,0.31683,0.17576,0.79015,0.000892,0.000892,0.000892
94,2201.84,0.33657,0.18773,0.79295,0.98539,0.96701,0.99233,0.9499,0.31678,0.17565,0.79014,0.000793,0.000793,0.000793
95,2383.97,0.33525,0.18713,0.79214,0.98569,0.96691,0.99236,0.94996,0.31665,0.17557,0.79009,0.000694,0.000694,0.000694
96,2564.7,0.33402,0.18566,0.79199,0.98487,0.96756,0.99235,0.94999,0.31658,0.17552,0.79006,0.000595,0.000595,0.000595
97,2743.18,0.33329,0.18508,0.79146,0.9849,0.96754,0.99235,0.94994,0.31655,0.17545,0.79006,0.000496,0.000496,0.000496
98,2924.03,0.33243,0.18426,0.79176,0.9851,0.96737,0.99234,0.94993,0.31644,0.17541,0.79003,0.000397,0.000397,0.000397
99,3108.37,0.33148,0.18365,0.79061,0.98513,0.96735,0.99234,0.95002,0.31637,0.17529,0.79001,0.000298,0.000298,0.000298
100,205.617,0.35397,0.19257,0.80011,0.98515,0.96741,0.99234,0.95002,0.31635,0.17528,0.79,0.000199,0.000199,0.000199
