epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8975.95,0.39519,0.2288,0.8011,0.98486,0.9671,0.99204,0.94635,0.32291,0.18689,0.78923,0.0005941,0.0005941,0.0005941
43,9193.68,0.39419,0.22866,0.80065,0.98512,0.96691,0.99204,0.9466,0.3221,0.18643,0.78906,0.0005842,0.0005842,0.0005842
44,9411.78,0.3936,0.22779,0.80068,0.98588,0.966,0.99208,0.94694,0.3215,0.18589,0.78894,0.0005743,0.0005743,0.0005743
45,9629.85,0.39113,0.22657,0.79989,0.98587,0.96579,0.99213,0.94728,0.32078,0.18555,0.78883,0.0005644,0.0005644,0.0005644
46,9846.87,0.391,0.22662,0.80055,0.986,0.96596,0.99222,0.94755,0.3203,0.1853,0.78876,0.0005545,0.0005545,0.0005545
47,10064,0.38844,0.22559,0.79942,0.98582,0.9661,0.99219,0.94761,0.31971,0.1851,0.78856,0.0005446,0.0005446,0.0005446
48,10282.8,0.38789,0.2245,0.79964,0.98526,0.96649,0.99222,0.94786,0.31927,0.18475,0.78843,0.0005347,0.0005347,0.0005347
49,10504.1,0.38583,0.22303,0.80004,0.98529,0.96641,0.99226,0.94801,0.31874,0.18458,0.78833,0.0005248,0.0005248,0.0005248
50,10724,0.38624,0.22342,0.79932,0.98526,0.9666,0.99224,0.94813,0.31822,0.18429,0.7882,0.0005149,0.0005149,0.0005149
51,10943,0.38498,0.22205,0.79888,0.98529,0.96672,0.99225,0.94867,0.31786,0.18392,0.78808,0.000505,0.000505,0.000505
52,11162,0.38395,0.22162,0.79932,0.98542,0.96668,0.99228,0.94888,0.31752,0.18362,0.78801,0.0004951,0.0004951,0.0004951
53,11381.4,0.38161,0.22074,0.79891,0.98595,0.96616,0.99228,0.94898,0.31714,0.18334,0.78794,0.0004852,0.0004852,0.0004852
54,11600.7,0.38086,0.21942,0.79931,0.98601,0.96608,0.9923,0.9493,0.31675,0.18295,0.78788,0.0004753,0.0004753,0.0004753
55,11819.7,0.38072,0.22017,0.79842,0.98543,0.96666,0.99233,0.94939,0.31638,0.18272,0.78782,0.0004654,0.0004654,0.0004654
56,12039.3,0.37963,0.21908,0.79817,0.98545,0.96679,0.99238,0.94961,0.31604,0.18249,0.78774,0.0004555,0.0004555,0.0004555
57,12257.8,0.37648,0.21745,0.79778,0.98531,0.96676,0.99238,0.94975,0.31568,0.18229,0.78766,0.0004456,0.0004456,0.0004456
58,12476.9,0.377,0.21703,0.7977,0.98536,0.96677,0.99234,0.9498,0.31531,0.18219,0.7876,0.0004357,0.0004357,0.0004357
59,12696.4,0.37604,0.21653,0.7979,0.98523,0.96704,0.99237,0.94993,0.31508,0.18192,0.78754,0.0004258,0.0004258,0.0004258
60,12915.6,0.37575,0.21622,0.79802,0.98503,0.96716,0.99239,0.95009,0.31481,0.18178,0.78752,0.0004159,0.0004159,0.0004159
61,13134.1,0.37373,0.21524,0.79698,0.9851,0.96738,0.99242,0.95019,0.31454,0.18167,0.7875,0.000406,0.000406,0.000406
62,13352.2,0.37322,0.21549,0.79773,0.985,0.96747,0.99243,0.95031,0.31421,0.18159,0.78744,0.0003961,0.0003961,0.0003961
63,13570.7,0.37103,0.21387,0.79699,0.98464,0.9678,0.99242,0.9504,0.31396,0.1815,0.78741,0.0003862,0.0003862,0.0003862
64,13789.4,0.37077,0.21307,0.79692,0.98473,0.9679,0.99245,0.9505,0.31369,0.18137,0.78736,0.0003763,0.0003763,0.0003763
65,14007.2,0.37065,0.21273,0.79687,0.98463,0.96822,0.99246,0.95064,0.31338,0.18118,0.78731,0.0003664,0.0003664,0.0003664
66,14228.2,0.36955,0.2122,0.79667,0.98429,0.96843,0.99246,0.95066,0.31317,0.18109,0.78728,0.0003565,0.0003565,0.0003565
67,14447.2,0.36801,0.21116,0.79619,0.98443,0.96857,0.99248,0.95076,0.31291,0.18095,0.78721,0.0003466,0.0003466,0.0003466
68,14666,0.36685,0.21064,0.79661,0.98442,0.96869,0.99249,0.95078,0.31268,0.18081,0.78716,0.0003367,0.0003367,0.0003367
69,14884.4,0.36639,0.21059,0.79625,0.98437,0.96881,0.99247,0.95109,0.31237,0.18061,0.78714,0.0003268,0.0003268,0.0003268
70,15102.3,0.366,0.20999,0.79576,0.98429,0.96896,0.9925,0.95121,0.31208,0.18051,0.78709,0.0003169,0.0003169,0.0003169
71,15320.2,0.36487,0.20964,0.79629,0.98433,0.96917,0.9925,0.95123,0.31179,0.18046,0.78705,0.000307,0.000307,0.000307
72,15538.3,0.36449,0.20877,0.79594,0.98426,0.96927,0.9925,0.95136,0.31148,0.18033,0.78696,0.0002971,0.0002971,0.0002971
73,15756.4,0.36363,0.20865,0.79579,0.98422,0.96935,0.9925,0.95141,0.31123,0.18027,0.78688,0.0002872,0.0002872,0.0002872
74,15974.7,0.36139,0.20683,0.79525,0.98439,0.9693,0.9925,0.95149,0.31101,0.18015,0.78683,0.0002773,0.0002773,0.0002773
75,16193.3,0.3613,0.20675,0.7957,0.98448,0.96925,0.99252,0.95166,0.31077,0.18005,0.78676,0.0002674,0.0002674,0.0002674
76,16411.8,0.35974,0.20585,0.79522,0.98452,0.96919,0.99254,0.95172,0.31062,0.18002,0.78674,0.0002575,0.0002575,0.0002575
77,16629.9,0.35923,0.20527,0.79496,0.9846,0.96913,0.99256,0.95175,0.31039,0.17996,0.7867,0.0002476,0.0002476,0.0002476
78,16848.3,0.35887,0.20487,0.79559,0.98466,0.96908,0.99257,0.95181,0.31015,0.17989,0.78665,0.0002377,0.0002377,0.0002377
79,17067,0.35708,0.20428,0.79486,0.98475,0.96902,0.99258,0.95186,0.30994,0.17987,0.78658,0.0002278,0.0002278,0.0002278
80,17285.7,0.35681,0.20381,0.7945,0.98478,0.96888,0.99259,0.95198,0.30974,0.1797,0.78654,0.0002179,0.0002179,0.0002179
81,17503.5,0.35596,0.20336,0.7947,0.98483,0.96895,0.9926,0.95204,0.30947,0.17962,0.78648,0.000208,0.000208,0.000208
82,17724,0.35502,0.20245,0.79397,0.98492,0.9689,0.99261,0.95211,0.30929,0.17947,0.78643,0.0001981,0.0001981,0.0001981
83,17941.9,0.35379,0.20137,0.79405,0.98509,0.96885,0.99263,0.95223,0.30906,0.17939,0.78639,0.0001882,0.0001882,0.0001882
84,18159.7,0.35395,0.20186,0.79389,0.98505,0.96886,0.99262,0.95231,0.30883,0.1793,0.78633,0.0001783,0.0001783,0.0001783
85,18377.6,0.35401,0.20115,0.79416,0.98518,0.96874,0.99264,0.95244,0.30858,0.17923,0.78627,0.0001684,0.0001684,0.0001684
86,18595.1,0.35172,0.20018,0.79382,0.985,0.96899,0.99263,0.95248,0.30841,0.17921,0.7862,0.0001585,0.0001585,0.0001585
87,18813.5,0.35162,0.19962,0.79333,0.98489,0.96919,0.99266,0.9526,0.30811,0.17907,0.78616,0.0001486,0.0001486,0.0001486
88,19031.2,0.3516,0.19937,0.79315,0.98501,0.9692,0.99267,0.95271,0.3079,0.17893,0.78612,0.0001387,0.0001387,0.0001387
89,19249,0.35038,0.1987,0.79354,0.985,0.96924,0.99268,0.95279,0.30774,0.17887,0.78606,0.0001288,0.0001288,0.0001288
90,19467,0.34966,0.19864,0.7934,0.98499,0.9693,0.99269,0.95289,0.30753,0.17875,0.78603,0.0001189,0.0001189,0.0001189
91,19709.9,0.32542,0.1892,0.78729,0.98502,0.9692,0.9927,0.95291,0.30745,0.17878,0.78602,0.000109,0.000109,0.000109
92,19924.1,0.32181,0.18666,0.78615,0.98499,0.96921,0.9927,0.95296,0.3073,0.17862,0.78599,9.91e-05,9.91e-05,9.91e-05
93,20138,0.31979,0.18555,0.78597,0.98528,0.96893,0.99271,0.95304,0.30711,0.1785,0.78594,8.92e-05,8.92e-05,8.92e-05
94,20352.2,0.32026,0.18531,0.78606,0.98531,0.9689,0.9927,0.95301,0.30699,0.17845,0.78593,7.93e-05,7.93e-05,7.93e-05
95,20566.9,0.31824,0.18427,0.78573,0.98536,0.96896,0.99271,0.95308,0.30682,0.17846,0.78589,6.94e-05,6.94e-05,6.94e-05
96,20781.2,0.31731,0.18349,0.7853,0.98533,0.96899,0.99272,0.9533,0.30666,0.17831,0.78586,5.95e-05,5.95e-05,5.95e-05
97,20994.8,0.31644,0.18264,0.78542,0.98516,0.96924,0.99271,0.95316,0.30645,0.17824,0.78582,4.96e-05,4.96e-05,4.96e-05
98,21211,0.3147,0.18135,0.78546,0.98524,0.96917,0.99271,0.95342,0.30624,0.17812,0.78578,3.97e-05,3.97e-05,3.97e-05
99,21425.3,0.31443,0.18149,0.78516,0.98537,0.96908,0.99272,0.95341,0.30612,0.17803,0.78573,2.98e-05,2.98e-05,2.98e-05
100,21639.7,0.31381,0.18052,0.78485,0.98524,0.96936,0.99273,0.95359,0.30593,0.17803,0.78569,1.99e-05,1.99e-05,1.99e-05
