epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,222.35,0.72499,0.52117,0.87263,0.90421,0.80392,0.91713,0.76031,0.68355,0.57724,0.86699,0.069457,0.00273912,0.00273912
2,409.675,0.64901,0.40932,0.85767,0.97768,0.94618,0.98241,0.85949,0.54373,0.33442,0.83684,0.0383246,0.00494002,0.00494002
3,593.284,0.60723,0.37273,0.84696,0.9766,0.93949,0.97598,0.86519,0.54174,0.33781,0.83888,0.00664929,0.00659808,0.00659808
4,776.067,0.57227,0.3486,0.84096,0.97654,0.95117,0.98277,0.88249,0.47256,0.29925,0.82515,0.0057872,0.0057872,0.0057872
5,959.661,0.53118,0.32224,0.83252,0.98017,0.94724,0.98278,0.88943,0.46093,0.28531,0.82104,0.00497293,0.00497293,0.00497293
6,1142.16,0.50617,0.30451,0.82673,0.98101,0.95187,0.98595,0.90565,0.43398,0.26522,0.81505,0.00415866,0.00415866,0.00415866
7,1324.9,0.48601,0.28893,0.82199,0.9811,0.94828,0.98554,0.9098,0.42386,0.2597,0.81258,0.00334439,0.00334439,0.00334439
8,1507.18,0.46687,0.27631,0.81845,0.98017,0.95068,0.98569,0.91449,0.40787,0.24281,0.80874,0.00253012,0.00253012,0.00253012
9,1689.18,0.44991,0.26336,0.81427,0.98096,0.95446,0.9867,0.91834,0.39811,0.23932,0.80738,0.00171586,0.00171586,0.00171586
10,1872.88,0.43223,0.24949,0.81157,0.98124,0.95549,0.98842,0.92383,0.38814,0.22581,0.80463,0.000901588,0.000901588,0.000901588
