epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,9040.8,0.39875,0.22919,0.80756,0.98445,0.96572,0.99201,0.94521,0.32749,0.18202,0.79242,0.0075745,0.0075745,0.0075745
51,9220.62,0.39566,0.22744,0.80687,0.98394,0.96624,0.99194,0.94526,0.32698,0.18157,0.79233,0.007525,0.007525,0.007525
52,9400.64,0.39664,0.22719,0.80781,0.98477,0.96566,0.99199,0.94535,0.3265,0.18137,0.79227,0.0074755,0.0074755,0.0074755
53,9580.88,0.39303,0.22592,0.80728,0.98475,0.96596,0.99199,0.94535,0.3263,0.18114,0.79224,0.007426,0.007426,0.007426
54,9760.79,0.39339,0.22606,0.80731,0.98468,0.96613,0.99198,0.94545,0.32595,0.18095,0.79216,0.0073765,0.0073765,0.0073765
55,9940.59,0.39341,0.22581,0.80744,0.98464,0.96612,0.99202,0.94566,0.32571,0.18069,0.79211,0.007327,0.007327,0.007327
56,10121.8,0.39264,0.22557,0.80712,0.9841,0.96651,0.99203,0.94573,0.32547,0.18053,0.79206,0.0072775,0.0072775,0.0072775
57,10302.1,0.39164,0.22546,0.80682,0.9841,0.96666,0.9921,0.94575,0.3254,0.18046,0.79202,0.007228,0.007228,0.007228
58,10482.1,0.39139,0.22498,0.8061,0.98421,0.96657,0.99211,0.94587,0.32506,0.1803,0.79195,0.0071785,0.0071785,0.0071785
59,10662,0.39025,0.22308,0.80623,0.9841,0.96675,0.99212,0.94661,0.32392,0.1799,0.7918,0.007129,0.007129,0.007129
60,10842,0.38964,0.22323,0.80601,0.98413,0.96664,0.99215,0.94668,0.32366,0.17973,0.79174,0.0070795,0.0070795,0.0070795
61,11022.3,0.38795,0.22181,0.80617,0.9841,0.96665,0.99216,0.94682,0.32336,0.17955,0.7917,0.00703,0.00703,0.00703
62,11202.7,0.38648,0.22146,0.80572,0.98439,0.96632,0.99215,0.94693,0.32327,0.17952,0.79169,0.0069805,0.0069805,0.0069805
63,11383,0.38853,0.22263,0.80571,0.98421,0.9664,0.99217,0.94693,0.3231,0.17933,0.79164,0.006931,0.006931,0.006931
64,11562.9,0.38736,0.22162,0.80585,0.9845,0.96616,0.99217,0.94705,0.32286,0.17923,0.7916,0.0068815,0.0068815,0.0068815
65,11742.9,0.3858,0.21995,0.80563,0.98425,0.96632,0.99217,0.94714,0.32261,0.17907,0.79156,0.006832,0.006832,0.006832
66,11924.1,0.38623,0.22096,0.80545,0.98428,0.96636,0.99218,0.94716,0.32257,0.17909,0.79154,0.0067825,0.0067825,0.0067825
67,12104.1,0.38334,0.21879,0.80485,0.98439,0.96625,0.9922,0.94729,0.32244,0.17905,0.79154,0.006733,0.006733,0.006733
68,12284,0.38496,0.21992,0.80531,0.98475,0.96581,0.99217,0.94748,0.32227,0.17902,0.79152,0.0066835,0.0066835,0.0066835
69,12463.9,0.38415,0.2189,0.80519,0.98486,0.96578,0.99218,0.9477,0.32196,0.17883,0.79148,0.006634,0.006634,0.006634
70,12644.2,0.38515,0.22025,0.8055,0.98488,0.96574,0.99219,0.94769,0.32182,0.17886,0.79145,0.0065845,0.0065845,0.0065845
71,12824,0.38251,0.21832,0.8043,0.98491,0.96559,0.99218,0.94779,0.32165,0.17894,0.79142,0.006535,0.006535,0.006535
72,13004.6,0.38238,0.21846,0.8042,0.98475,0.96571,0.9922,0.9479,0.32147,0.17885,0.79138,0.0064855,0.0064855,0.0064855
73,13185.2,0.38116,0.21783,0.80473,0.98449,0.96601,0.99217,0.94803,0.32125,0.17887,0.79131,0.006436,0.006436,0.006436
74,13365.2,0.38052,0.21713,0.80478,0.98441,0.96619,0.99217,0.94802,0.32099,0.17887,0.79124,0.0063865,0.0063865,0.0063865
75,13545.3,0.38012,0.21662,0.80436,0.98461,0.96598,0.99216,0.94806,0.32079,0.17895,0.7912,0.006337,0.006337,0.006337
76,13726.6,0.38023,0.21666,0.80466,0.98464,0.96595,0.99211,0.94825,0.32056,0.17892,0.79109,0.0062875,0.0062875,0.0062875
77,13906.8,0.3777,0.21578,0.80367,0.98465,0.96593,0.99206,0.94857,0.31969,0.17863,0.79095,0.006238,0.006238,0.006238
78,14086.8,0.37827,0.21531,0.80356,0.9846,0.96599,0.99206,0.94863,0.31944,0.17859,0.79091,0.0061885,0.0061885,0.0061885
79,14267,0.37773,0.21539,0.80376,0.98467,0.96587,0.99209,0.94872,0.3192,0.17852,0.79088,0.006139,0.006139,0.006139
80,14446.8,0.37828,0.21518,0.80413,0.98499,0.96554,0.99203,0.94852,0.31931,0.17864,0.79087,0.0060895,0.0060895,0.0060895
81,14627,0.37691,0.21436,0.80339,0.98473,0.96572,0.99203,0.94863,0.31898,0.17851,0.79082,0.00604,0.00604,0.00604
82,14806.9,0.37635,0.21422,0.80324,0.98474,0.96563,0.99201,0.94879,0.31881,0.17867,0.79075,0.0059905,0.0059905,0.0059905
83,14987.1,0.37713,0.21494,0.80352,0.98558,0.96467,0.99186,0.94874,0.31872,0.1788,0.79071,0.005941,0.005941,0.005941
84,15166.9,0.37529,0.21396,0.80343,0.98545,0.96472,0.99187,0.94908,0.31868,0.17889,0.79068,0.0058915,0.0058915,0.0058915
85,15347,0.3751,0.2134,0.80274,0.98551,0.96455,0.99186,0.94921,0.31848,0.1789,0.79062,0.005842,0.005842,0.005842
86,15528.2,0.3743,0.21283,0.80347,0.98563,0.96434,0.99177,0.94865,0.31898,0.17909,0.7907,0.0057925,0.0057925,0.0057925
87,15708,0.37466,0.21276,0.80325,0.98573,0.96451,0.99178,0.94867,0.31884,0.17921,0.79067,0.005743,0.005743,0.005743
88,15888.1,0.37413,0.21257,0.80286,0.98541,0.96443,0.99174,0.94846,0.3196,0.17957,0.79079,0.0056935,0.0056935,0.0056935
89,16068.1,0.37401,0.21228,0.80358,0.98545,0.96446,0.99171,0.9485,0.31944,0.17956,0.79075,0.005644,0.005644,0.005644
90,16248.2,0.37293,0.21267,0.80294,0.98518,0.96452,0.99166,0.94851,0.31949,0.1797,0.79073,0.0055945,0.0055945,0.0055945
91,16428.4,0.37258,0.21263,0.8031,0.98484,0.96469,0.99163,0.94847,0.31941,0.17972,0.79071,0.005545,0.005545,0.005545
92,16608.5,0.37178,0.21131,0.80315,0.98454,0.96493,0.99164,0.94861,0.31912,0.17973,0.79065,0.0054955,0.0054955,0.0054955
93,16788.7,0.37216,0.21039,0.80307,0.9846,0.96484,0.99163,0.94872,0.31892,0.17953,0.79062,0.005446,0.005446,0.005446
94,16968.7,0.37095,0.21053,0.80268,0.98493,0.96462,0.99163,0.94877,0.31878,0.1796,0.79058,0.0053965,0.0053965,0.0053965
95,17148.5,0.36942,0.20918,0.80195,0.98496,0.96462,0.99161,0.94883,0.3187,0.17964,0.79054,0.005347,0.005347,0.005347
96,17329.2,0.36981,0.20973,0.80232,0.98487,0.96453,0.99162,0.94894,0.31844,0.17972,0.7905,0.0052975,0.0052975,0.0052975
97,17509,0.36966,0.20926,0.80233,0.98481,0.96417,0.99153,0.94862,0.31883,0.17978,0.79056,0.005248,0.005248,0.005248
98,17689,0.36839,0.20851,0.80176,0.98455,0.96443,0.99153,0.94873,0.31883,0.17984,0.79051,0.0051985,0.0051985,0.0051985
99,17869,0.3683,0.20878,0.8021,0.98463,0.96428,0.9915,0.94868,0.31885,0.18001,0.7905,0.005149,0.005149,0.005149
100,18049,0.36762,0.20869,0.80174,0.98472,0.96428,0.9915,0.94859,0.31877,0.17999,0.79049,0.0050995,0.0050995,0.0050995
101,18229.3,0.36644,0.20767,0.80122,0.98453,0.96424,0.99148,0.94859,0.31868,0.18,0.79047,0.00505,0.00505,0.00505
102,18409.4,0.36597,0.20727,0.80144,0.98455,0.96413,0.99145,0.94861,0.31875,0.17987,0.79044,0.0050005,0.0050005,0.0050005
103,18589.3,0.36693,0.20788,0.80211,0.98448,0.96406,0.99136,0.94851,0.32035,0.18038,0.79057,0.004951,0.004951,0.004951
104,18769.4,0.36517,0.20669,0.80129,0.98464,0.96404,0.9914,0.94848,0.32035,0.18039,0.79056,0.0049015,0.0049015,0.0049015
105,18949.3,0.36509,0.20648,0.80135,0.98475,0.96395,0.99137,0.94847,0.32024,0.18045,0.79054,0.004852,0.004852,0.004852
