epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,223.015,0.71578,0.51464,0.8732,0.96379,0.93097,0.97218,0.802,0.66176,0.4498,0.86585,0.0699629,0.00324501,0.00324501
2,410.861,0.63679,0.39917,0.85619,0.97599,0.94123,0.97848,0.85424,0.52265,0.34882,0.83491,0.0392369,0.0058524,0.0058524
3,594.948,0.59507,0.36715,0.84549,0.97833,0.9383,0.97608,0.86267,0.51005,0.32616,0.83333,0.00786791,0.0078167,0.0078167
4,778.921,0.5617,0.34306,0.83965,0.9785,0.95016,0.98332,0.88168,0.47441,0.29149,0.82594,0.00685606,0.00685606,0.00685606
5,962.186,0.52706,0.31855,0.83198,0.98196,0.94484,0.97741,0.88399,0.45693,0.29299,0.81954,0.00589142,0.00589142,0.00589142
6,1145.82,0.50217,0.30146,0.82654,0.98186,0.9514,0.98561,0.90522,0.44286,0.26748,0.81676,0.00492677,0.00492677,0.00492677
7,1329.71,0.48414,0.28766,0.82231,0.98132,0.95389,0.98604,0.91298,0.4167,0.25074,0.81192,0.00396213,0.00396213,0.00396213
8,1513.23,0.46635,0.2754,0.81877,0.98149,0.95523,0.98706,0.915,0.41008,0.24586,0.80927,0.00299748,0.00299748,0.00299748
9,1696.85,0.45119,0.26437,0.8148,0.98108,0.95517,0.98722,0.9182,0.39826,0.23562,0.80721,0.00203284,0.00203284,0.00203284
10,1881.6,0.43265,0.24943,0.81182,0.98132,0.96043,0.98857,0.92363,0.38588,0.22245,0.80416,0.00106819,0.00106819,0.00106819
